 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "StressRatio" , "LoadCycle_time" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.25" , "0.10" , "252205.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.34" , "0.10" , "26513.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.41" , "0.10" , "2716.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "1.22" , "0.10" , "277.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.26" , "0.10" , "31204.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.48" , "0.10" , "4103.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.22" , "0.10" , "432161.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.29" , "0.10" , "47049.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.20" , "0.10" , "657472.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.86" , "0.10" , "10000000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.27" , "0.10" , "128578.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.79" , "0.10" , "1412113.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.10" , "10.00" , "1477548.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.70" , "0.10" , "1486.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.87" , "0.10" , "15000000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.77" , "0.10" , "1607127.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.24" , "0.10" , "16762.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.28" , "0.10" , "18000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "10.00" , "187512.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.33" , "0.10" , "23109.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.93" , "0.10" , "237864.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.53" , "0.10" , "251141.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.54" , "0.10" , "36812.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.12" , "10.00" , "4000000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.01" , "0.10" , "423059.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "10.00" , "62517.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.83" , "0.10" , "628.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.11" , "0.10" , "73530.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.71" , "0.10" , "821.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "10.00" , "833939.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "10.00" , "87235.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "1.50" , "0.10" , "1043.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.96" , "0.10" , "13794.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "1.45" , "0.10" , "1642.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.87" , "0.10" , "40071.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.81" , "0.10" , "483611.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "1.58" , "0.10" , "494.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.74" , "0.10" , "608189.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.89" , "0.10" , "63917.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.78" , "0.10" , "723201.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.06" , "0.10" , "14233.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.80" , "0.10" , "216248.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.10" , "0.10" , "23506.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.84" , "0.10" , "264008.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.03" , "0.10" , "28712.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.35" , "0.10" , "3055.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.85" , "0.10" , "351549.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.34" , "0.10" , "3720.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.58" , "0.10" , "4320474.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.61" , "0.10" , "4855537.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.63" , "0.10" , "5981053.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.79" , "0.10" , "690805.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.26" , "0.10" , "8236.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.35" , "0.10" , "1135918.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.67" , "0.10" , "11994.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.67" , "0.10" , "14689.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.46" , "0.10" , "147753.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "1.04" , "0.10" , "1501.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "1.05" , "0.10" , "1558.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.36" , "0.10" , "1965313.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "1.11" , "0.10" , "2319.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.36" , "0.10" , "273658.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.98" , "0.10" , "3514.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.83" , "0.10" , "4371.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.90" , "0.10" , "4498.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.51" , "0.10" , "68112.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.47" , "0.10" , "76081.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.65" , "0.10" , "8459.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.35" , "0.10" , "924136.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.65" , "0.10" , "1051.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.46" , "0.10" , "1063690.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.46" , "0.10" , "1097890.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.54" , "0.10" , "1110190.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.13" , "10.00" , "11145.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.08" , "0.10" , "11293.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.10" , "10.00" , "139700.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.12" , "0.10" , "14316.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.61" , "0.10" , "1459.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.11" , "10.00" , "151283.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.12" , "10.00" , "153542.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.12" , "10.00" , "167058.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.20" , "-1.00" , "168.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.04" , "0.10" , "17149.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.11" , "10.00" , "172910.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.53" , "0.10" , "1741.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.78" , "-1.00" , "1850.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.49" , "-1.00" , "187649.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.63" , "-1.00" , "1897.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.22" , "-1.00" , "191.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.38" , "-1.00" , "195.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.17" , "-1.00" , "208.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.57" , "-1.00" , "21992.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.40" , "-1.00" , "232.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.44" , "-1.00" , "236152.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.11" , "10.00" , "240000.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.86" , "-1.00" , "2493.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.62" , "0.10" , "252137.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.58" , "-1.00" , "25488.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.57" , "0.10" , "289500.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.27" , "-1.00" , "296.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.09" , "10.00" , "3477199.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.56" , "-1.00" , "34956.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.64" , "0.10" , "352093.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.63" , "0.10" , "366798.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.08" , "-1.00" , "376.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.16" , "10.00" , "380.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.01" , "-1.00" , "438.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.45" , "-1.00" , "456549.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.16" , "10.00" , "462.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.07" , "10.00" , "4658000.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.09" , "10.00" , "5000000.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.07" , "-1.00" , "509.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.16" , "10.00" , "547.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.90" , "0.10" , "55485.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.11" , "10.00" , "59130.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.12" , "10.00" , "5973.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.13" , "10.00" , "64783.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.86" , "0.10" , "65926.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.14" , "10.00" , "75000.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.82" , "0.10" , "81207.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.14" , "10.00" , "8700.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "-0.12" , "10.00" , "9419.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "-0.06" , "10.00" , "10000.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.41" , "0.10" , "100806.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.34" , "-1.00" , "11756.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.83" , "0.10" , "1200.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "-0.05" , "10.00" , "1400699.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.44" , "0.10" , "152641.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.48" , "0.10" , "154275.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.71" , "-1.00" , "160.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.49" , "0.10" , "168606.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.55" , "-1.00" , "176.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "1.43" , "0.10" , "187.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "50.0" , "4.37" , "0.64" , "0.10" , "19409.00" ,
