 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "LoadCycle_time" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.25" , "39204.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.20" , "44872.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.90" , "609415.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.80" , "780507.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.24" , "92698.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.45" , "9883.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.29" , "124809.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.33" , "126545.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.02" , "1490033.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.28" , "153886.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.99" , "564480.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.61" , "1.00" , "1849488.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.00" , "106008.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.84" , "118241.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.46" , "1438.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.99" , "18293.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.02" , "18821.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.66" , "278835.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.73" , "386766.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.41" , "6714.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.97" , "74777.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.28" , "8257.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.35" , "8821.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.20" , "1033583.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.03" , "1103247.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.47" , "12469.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.51" , "127898.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.50" , "145581.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.63" , "14980.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.20" , "1500000.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.37" , "169754.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.80" , "1996.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.67" , "20246.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "2.00" , "2386.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.72" , "2650.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "0.82" , "5000000.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.45" , "148446.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.74" , "1709.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.74" , "1984.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.74" , "2813.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.74" , "284.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.30" , "3000000.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.65" , "3000000.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.30" , "30770.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.59" , "3116.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.72" , "408030.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.72" , "598895.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.01" , "61079.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.45" , "626848.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.01" , "71668.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.72" , "762063.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.59" , "8019.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.74" , "818.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.76" , "2429.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.19" , "2441330.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.51" , "34642.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.19" , "348038.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.31" , "498494.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.54" , "52731.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.54" , "67480.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "2.28" , "69.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.83" , "878.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.24" , "899308.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.67" , "1060993.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.19" , "1072.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.34" , "1130.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.15" , "1176784.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.34" , "1387.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.16" , "143526.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.67" , "1463729.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.74" , "168947.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.15" , "1740718.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.74" , "191803.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.89" , "23990.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.19" , "2665.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.74" , "305106.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.89" , "31172.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.15" , "334460.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.34" , "380.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.18" , "3855.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.18" , "5232.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.16" , "59318.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.19" , "601.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.18" , "7541.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.16" , "85056.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.89" , "92394.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.74" , "1045.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.67" , "11085.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.70" , "11533.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.72" , "12041.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.64" , "12185.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.85" , "2102.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.43" , "28269.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.21" , "284133.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.28" , "285386.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.31" , "345652.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.22" , "351717.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.22" , "357553.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.48" , "36290.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.30" , "403000.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.67" , "43703.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.18" , "481129.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.26" , "514201.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.28" , "579002.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.71" , "6716.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.34" , "749084.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.61" , "7640.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "0.95" , "8000000.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.58" , "8157.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.24" , "857025.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "2.20" , "86.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.73" , "9067.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.66" , "9191.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.69" , "9912.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.65" , "9930.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "0.89" , "10027337.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "0.91" , "22002386.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "1.04" , "2312896.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "0.82" , "39082107.00" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "2.30" , "283.00" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "1.02" , "3673144.00" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "1.08" , "392541.00" ,
